Time(s),CH1(V),CH4(V)
4.3200E-08,-1.114414E-01,0.000000E+00
4.3400E-08,-1.114414E-01,0.000000E+00
4.3600E-08,-7.429424E-02,0.000000E+00
4.3800E-08,-7.429424E-02,0.000000E+00
4.4000E-08,-7.429424E-02,2.141200E-04
4.4200E-08,-7.429424E-02,2.141200E-04
4.4400E-08,-1.114414E-01,2.141200E-04
4.4600E-08,-1.114414E-01,2.141200E-04
4.4800E-08,-1.114414E-01,1.284720E-03
4.5000E-08,-1.114414E-01,6.209480E-03
4.5200E-08,-1.114414E-01,1.263308E-02
4.5400E-08,-1.114414E-01,1.220484E-02
4.5600E-08,-1.114414E-01,5.567120E-03
4.5800E-08,-7.429424E-02,1.070600E-03
4.6000E-08,-7.429424E-02,-4.282400E-04
4.6200E-08,-3.714712E-02,-1.712960E-03
4.6400E-08,-3.714712E-02,-1.284720E-03
4.6600E-08,-3.714712E-02,4.282400E-04
4.6800E-08,-7.429424E-02,1.284720E-03
4.7000E-08,-7.429424E-02,1.284720E-03
4.7200E-08,-7.429424E-02,1.070600E-03
4.7400E-08,-7.429424E-02,4.282400E-04
4.7600E-08,-7.429424E-02,-2.141200E-04
4.7800E-08,-3.714712E-02,-2.141200E-04
4.8000E-08,-3.714712E-02,0.000000E+00
4.8200E-08,-7.429424E-02,0.000000E+00
4.8400E-08,-7.429424E-02,0.000000E+00
4.8600E-08,-7.429424E-02,0.000000E+00
4.8800E-08,-1.114414E-01,0.000000E+00
4.9000E-08,-1.114414E-01,0.000000E+00
4.9200E-08,-1.114414E-01,-2.141200E-04
4.9400E-08,-1.114414E-01,-4.282400E-04
4.9600E-08,-1.114414E-01,-4.282400E-04
4.9800E-08,-7.429424E-02,-2.141200E-04
5.0000E-08,-7.429424E-02,2.141200E-04
5.0200E-08,-7.429424E-02,2.141200E-04
5.0400E-08,-7.429424E-02,0.000000E+00
5.0600E-08,-1.114414E-01,2.141200E-04
5.0800E-08,-1.114414E-01,2.141200E-04
5.1000E-08,-1.114414E-01,2.141200E-04
5.1200E-08,-1.114414E-01,2.141200E-04
5.1400E-08,-7.429424E-02,2.141200E-04
5.1600E-08,-7.429424E-02,4.282400E-04
5.1800E-08,-7.429424E-02,4.282400E-04
5.2000E-08,-7.429424E-02,0.000000E+00
5.2200E-08,-7.429424E-02,0.000000E+00
5.2400E-08,-7.429424E-02,0.000000E+00
5.2600E-08,-7.429424E-02,4.282400E-04
5.2800E-08,-7.429424E-02,4.282400E-04
5.3000E-08,-7.429424E-02,6.423600E-04
5.3200E-08,-7.429424E-02,8.564800E-04
5.3400E-08,-7.429424E-02,4.282400E-04
5.3600E-08,-7.429424E-02,0.000000E+00
5.3800E-08,-7.429424E-02,0.000000E+00
5.4000E-08,-7.429424E-02,-2.141200E-04
5.4200E-08,-7.429424E-02,-4.282400E-04
5.4400E-08,-7.429424E-02,0.000000E+00
5.4600E-08,-7.429424E-02,0.000000E+00
5.4800E-08,-7.429424E-02,-2.141200E-04
5.5000E-08,-7.429424E-02,0.000000E+00
5.5200E-08,-7.429424E-02,0.000000E+00
5.5400E-08,-7.429424E-02,0.000000E+00
5.5600E-08,-7.429424E-02,0.000000E+00
5.5800E-08,-1.114414E-01,0.000000E+00
5.6000E-08,-7.429424E-02,0.000000E+00
5.6200E-08,-7.429424E-02,-2.141200E-04
5.6400E-08,-7.429424E-02,-4.282400E-04
5.6600E-08,-7.429424E-02,-2.141200E-04
5.6800E-08,-1.114414E-01,0.000000E+00
5.7000E-08,-1.114414E-01,2.141200E-04
5.7200E-08,-7.429424E-02,2.141200E-04
5.7400E-08,-1.114414E-01,-2.141200E-04
5.7600E-08,-7.429424E-02,2.141200E-04
5.7800E-08,-7.429424E-02,2.141200E-04
5.8000E-08,-7.429424E-02,-2.141200E-04
5.8200E-08,-7.429424E-02,0.000000E+00
5.8400E-08,-7.429424E-02,2.141200E-04
5.8600E-08,-7.429424E-02,2.141200E-04
5.8800E-08,-3.714712E-02,0.000000E+00
5.9000E-08,-3.714712E-02,-2.141200E-04
5.9200E-08,-3.714712E-02,-2.141200E-04
5.9400E-08,0.000000E+00,0.000000E+00
5.9600E-08,0.000000E+00,2.141200E-04
5.9800E-08,0.000000E+00,2.141200E-04
6.0000E-08,-3.714712E-02,0.000000E+00
6.0200E-08,-3.714712E-02,-2.141200E-04
6.0400E-08,-3.714712E-02,-4.282400E-04
6.0600E-08,-7.429424E-02,-2.141200E-04
6.0800E-08,-7.429424E-02,2.141200E-04
6.1000E-08,-1.114414E-01,0.000000E+00
6.1200E-08,-1.114414E-01,-2.141200E-04
6.1400E-08,-1.114414E-01,-2.141200E-04
6.1600E-08,-1.114414E-01,-2.141200E-04
6.1800E-08,-1.114414E-01,0.000000E+00
6.2000E-08,-1.485885E-01,0.000000E+00
6.2200E-08,-1.485885E-01,0.000000E+00
6.2400E-08,-1.485885E-01,0.000000E+00
6.2600E-08,-1.485885E-01,2.141200E-04
6.2800E-08,-1.485885E-01,0.000000E+00
6.3000E-08,-1.485885E-01,0.000000E+00
6.3200E-08,-1.485885E-01,2.141200E-04
6.3400E-08,-1.485885E-01,4.282400E-04
6.3600E-08,-1.485885E-01,4.282400E-04
6.3800E-08,-1.485885E-01,2.141200E-04
6.4000E-08,-1.485885E-01,-2.141200E-04
6.4200E-08,-1.485885E-01,-4.282400E-04
6.4400E-08,-1.485885E-01,0.000000E+00
6.4600E-08,-1.485885E-01,0.000000E+00
6.4800E-08,-1.485885E-01,-2.141200E-04
6.5000E-08,-1.485885E-01,0.000000E+00
6.5200E-08,-1.485885E-01,0.000000E+00
6.5400E-08,-1.485885E-01,2.141200E-04
6.5600E-08,-1.857356E-01,6.423600E-04
6.5800E-08,-1.857356E-01,4.282400E-04
6.6000E-08,-1.485885E-01,2.141200E-04
6.6200E-08,-1.485885E-01,0.000000E+00
6.6400E-08,-1.114414E-01,-2.141200E-04
6.6600E-08,-1.114414E-01,0.000000E+00
6.6800E-08,-1.114414E-01,0.000000E+00
6.7000E-08,-7.429424E-02,-2.141200E-04
6.7200E-08,-7.429424E-02,-2.141200E-04
6.7400E-08,-3.714712E-02,-4.282400E-04
6.7600E-08,-3.714712E-02,-2.141200E-04
6.7800E-08,0.000000E+00,0.000000E+00
6.8000E-08,0.000000E+00,0.000000E+00
6.8200E-08,0.000000E+00,2.141200E-04
6.8400E-08,0.000000E+00,2.141200E-04
6.8600E-08,0.000000E+00,0.000000E+00
6.8800E-08,0.000000E+00,2.141200E-04
6.9000E-08,-3.714712E-02,2.141200E-04
6.9200E-08,-3.714712E-02,0.000000E+00
6.9400E-08,-3.714712E-02,0.000000E+00
6.9600E-08,-7.429424E-02,0.000000E+00
6.9800E-08,-7.429424E-02,0.000000E+00
7.0000E-08,-1.114414E-01,2.141200E-04
7.0200E-08,-1.114414E-01,4.282400E-04
7.0400E-08,-1.114414E-01,2.141200E-04
7.0600E-08,-7.429424E-02,0.000000E+00
7.0800E-08,-7.429424E-02,0.000000E+00
7.1000E-08,-7.429424E-02,0.000000E+00
7.1200E-08,-3.714712E-02,0.000000E+00
7.1400E-08,-3.714712E-02,0.000000E+00
7.1600E-08,-3.714712E-02,0.000000E+00
7.1800E-08,-3.714712E-02,-2.141200E-04
7.2000E-08,-7.429424E-02,-2.141200E-04
7.2200E-08,-7.429424E-02,-2.141200E-04
7.2400E-08,-7.429424E-02,0.000000E+00
7.2600E-08,-7.429424E-02,2.141200E-04
7.2800E-08,-7.429424E-02,2.141200E-04
7.3000E-08,-7.429424E-02,2.141200E-04
7.3200E-08,-7.429424E-02,2.141200E-04
7.3400E-08,-7.429424E-02,0.000000E+00
7.3600E-08,-7.429424E-02,0.000000E+00
7.3800E-08,-1.114414E-01,0.000000E+00
7.4000E-08,-1.114414E-01,2.141200E-04
7.4200E-08,-1.114414E-01,0.000000E+00
7.4400E-08,-1.114414E-01,0.000000E+00
7.4600E-08,-1.114414E-01,2.141200E-04
7.4800E-08,-1.114414E-01,2.141200E-04
7.5000E-08,-7.429424E-02,2.141200E-04
7.5200E-08,-7.429424E-02,4.282400E-04
7.5400E-08,-1.114414E-01,4.282400E-04
7.5600E-08,-1.114414E-01,4.282400E-04
7.5800E-08,-1.114414E-01,2.141200E-04
7.6000E-08,-1.114414E-01,0.000000E+00
7.6200E-08,-7.429424E-02,0.000000E+00
7.6400E-08,-7.429424E-02,2.141200E-04
7.6600E-08,-7.429424E-02,0.000000E+00
7.6800E-08,-7.429424E-02,-2.141200E-04
7.7000E-08,-7.429424E-02,-2.141200E-04
7.7200E-08,-7.429424E-02,0.000000E+00
7.7400E-08,-1.114414E-01,0.000000E+00
7.7600E-08,-7.429424E-02,0.000000E+00
7.7800E-08,-7.429424E-02,2.141200E-04
7.8000E-08,-7.429424E-02,4.282400E-04
7.8200E-08,-7.429424E-02,2.141200E-04
7.8400E-08,-7.429424E-02,-2.141200E-04
7.8600E-08,-1.114414E-01,-2.141200E-04
7.8800E-08,-1.114414E-01,2.141200E-04
7.9000E-08,-7.429424E-02,2.141200E-04
7.9200E-08,-1.114414E-01,-2.141200E-04
7.9400E-08,-7.429424E-02,-2.141200E-04
7.9600E-08,-7.429424E-02,0.000000E+00
7.9800E-08,-1.114414E-01,2.141200E-04
8.0000E-08,-1.114414E-01,-2.141200E-04
8.0200E-08,-1.114414E-01,-6.423600E-04
8.0400E-08,-1.114414E-01,-2.141200E-04
8.0600E-08,-7.429424E-02,2.141200E-04
8.0800E-08,-7.429424E-02,2.141200E-04
8.1000E-08,-7.429424E-02,0.000000E+00
8.1200E-08,-7.429424E-02,0.000000E+00
8.1400E-08,-7.429424E-02,0.000000E+00
8.1600E-08,-7.429424E-02,2.141200E-04
8.1800E-08,-7.429424E-02,2.141200E-04
8.2000E-08,-7.429424E-02,2.141200E-04
8.2200E-08,-7.429424E-02,4.282400E-04
8.2400E-08,-7.429424E-02,2.141200E-04
8.2600E-08,-3.714712E-02,2.141200E-04
8.2800E-08,-7.429424E-02,2.141200E-04
8.3000E-08,-7.429424E-02,4.282400E-04
8.3200E-08,-7.429424E-02,6.423600E-04
8.3400E-08,-7.429424E-02,4.282400E-04
8.3600E-08,-7.429424E-02,2.141200E-04
8.3800E-08,-7.429424E-02,-2.141200E-04
8.4000E-08,-7.429424E-02,-2.141200E-04
8.4200E-08,-7.429424E-02,0.000000E+00
8.4400E-08,-7.429424E-02,0.000000E+00
8.4600E-08,-7.429424E-02,2.141200E-04
8.4800E-08,-7.429424E-02,0.000000E+00
8.5000E-08,-7.429424E-02,-2.141200E-04
8.5200E-08,-7.429424E-02,-2.141200E-04
8.5400E-08,-1.114414E-01,-2.141200E-04
8.5600E-08,-7.429424E-02,0.000000E+00
8.5800E-08,-1.114414E-01,0.000000E+00
8.6000E-08,-7.429424E-02,0.000000E+00
8.6200E-08,-7.429424E-02,0.000000E+00
8.6400E-08,-1.114414E-01,0.000000E+00
8.6600E-08,-7.429424E-02,2.141200E-04
8.6800E-08,-7.429424E-02,0.000000E+00
8.7000E-08,-7.429424E-02,0.000000E+00
8.7200E-08,-7.429424E-02,2.141200E-04
8.7400E-08,-1.114414E-01,0.000000E+00
8.7600E-08,-7.429424E-02,-4.282400E-04
8.7800E-08,-7.429424E-02,-2.141200E-04
8.8000E-08,-7.429424E-02,0.000000E+00
8.8200E-08,-7.429424E-02,0.000000E+00
8.8400E-08,-7.429424E-02,2.141200E-04
8.8600E-08,-1.114414E-01,2.141200E-04
8.8800E-08,-1.114414E-01,0.000000E+00
8.9000E-08,-1.114414E-01,-4.282400E-04
8.9200E-08,-1.114414E-01,-4.282400E-04
8.9400E-08,-1.114414E-01,-2.141200E-04
8.9600E-08,-1.114414E-01,-2.141200E-04
8.9800E-08,-1.114414E-01,0.000000E+00
9.0000E-08,-1.114414E-01,2.141200E-04
9.0200E-08,-1.114414E-01,0.000000E+00
9.0400E-08,-1.114414E-01,0.000000E+00
9.0600E-08,-1.114414E-01,4.282400E-04
9.0800E-08,-1.114414E-01,4.282400E-04
9.1000E-08,-1.114414E-01,2.141200E-04
9.1200E-08,-1.114414E-01,0.000000E+00
9.1400E-08,-1.114414E-01,-4.282400E-04
9.1600E-08,-7.429424E-02,-4.282400E-04
9.1800E-08,-7.429424E-02,-6.423600E-04
9.2000E-08,-7.429424E-02,-2.141200E-04
9.2200E-08,-7.429424E-02,2.141200E-04
9.2400E-08,-1.114414E-01,0.000000E+00
9.2600E-08,-7.429424E-02,2.141200E-04
9.2800E-08,-1.114414E-01,2.141200E-04
9.3000E-08,-1.114414E-01,0.000000E+00
9.3200E-08,-1.114414E-01,-2.141200E-04
9.3400E-08,-7.429424E-02,0.000000E+00
9.3600E-08,-7.429424E-02,2.141200E-04
9.3800E-08,-7.429424E-02,2.141200E-04
9.4000E-08,-7.429424E-02,2.141200E-04
9.4200E-08,-1.114414E-01,2.141200E-04
9.4400E-08,-1.114414E-01,2.141200E-04
9.4600E-08,-1.114414E-01,0.000000E+00
9.4800E-08,-1.114414E-01,-2.141200E-04
9.5000E-08,-1.114414E-01,-2.141200E-04
9.5200E-08,-7.429424E-02,0.000000E+00
9.5400E-08,-7.429424E-02,0.000000E+00
9.5600E-08,-7.429424E-02,2.141200E-04
9.5800E-08,-7.429424E-02,2.141200E-04
9.6000E-08,-3.714712E-02,0.000000E+00
9.6200E-08,-7.429424E-02,-2.141200E-04
9.6400E-08,-7.429424E-02,0.000000E+00
9.6600E-08,-7.429424E-02,4.282400E-04
9.6800E-08,-7.429424E-02,0.000000E+00
9.7000E-08,-7.429424E-02,0.000000E+00
9.7200E-08,-7.429424E-02,0.000000E+00
9.7400E-08,-7.429424E-02,-2.141200E-04
9.7600E-08,-7.429424E-02,2.141200E-04
9.7800E-08,-7.429424E-02,2.141200E-04
9.8000E-08,-7.429424E-02,0.000000E+00
9.8200E-08,-7.429424E-02,0.000000E+00
9.8400E-08,-7.429424E-02,2.141200E-04
9.8600E-08,-3.714712E-02,2.141200E-04
9.8800E-08,-3.714712E-02,0.000000E+00
9.9000E-08,-7.429424E-02,0.000000E+00
9.9200E-08,-7.429424E-02,0.000000E+00
9.9400E-08,-7.429424E-02,-4.282400E-04
9.9600E-08,-7.429424E-02,-2.141200E-04
9.9800E-08,-7.429424E-02,2.141200E-04
1.0000E-07,-7.429424E-02,0.000000E+00
1.0020E-07,-7.429424E-02,-2.141200E-04
1.0040E-07,-7.429424E-02,2.141200E-04
1.0060E-07,-7.429424E-02,2.141200E-04
1.0080E-07,-7.429424E-02,0.000000E+00
1.0100E-07,-7.429424E-02,0.000000E+00
1.0120E-07,-7.429424E-02,0.000000E+00
1.0140E-07,-7.429424E-02,0.000000E+00
1.0160E-07,-7.429424E-02,2.141200E-04
1.0180E-07,-7.429424E-02,2.141200E-04
1.0200E-07,-3.714712E-02,0.000000E+00
1.0220E-07,-7.429424E-02,2.141200E-04
1.0240E-07,-7.429424E-02,2.141200E-04
1.0260E-07,-7.429424E-02,2.141200E-04
1.0280E-07,-1.114414E-01,2.141200E-04
1.0300E-07,-7.429424E-02,2.141200E-04
1.0320E-07,-7.429424E-02,2.141200E-04
1.0340E-07,-7.429424E-02,0.000000E+00
1.0360E-07,-7.429424E-02,0.000000E+00
1.0380E-07,-7.429424E-02,0.000000E+00
1.0400E-07,-7.429424E-02,-2.141200E-04
1.0420E-07,-7.429424E-02,-2.141200E-04
1.0440E-07,-7.429424E-02,-4.282400E-04
1.0460E-07,-7.429424E-02,-4.282400E-04
1.0480E-07,-7.429424E-02,-2.141200E-04
1.0500E-07,-7.429424E-02,-2.141200E-04
1.0520E-07,-7.429424E-02,-2.141200E-04
1.0540E-07,-7.429424E-02,-2.141200E-04
1.0560E-07,-7.429424E-02,2.141200E-04
1.0580E-07,-7.429424E-02,4.282400E-04
1.0600E-07,-1.114414E-01,2.141200E-04
1.0620E-07,-1.114414E-01,2.141200E-04
1.0640E-07,-1.114414E-01,0.000000E+00
1.0660E-07,-1.114414E-01,0.000000E+00
1.0680E-07,-1.114414E-01,-2.141200E-04
1.0700E-07,-1.114414E-01,-2.141200E-04
1.0720E-07,-1.114414E-01,2.141200E-04
1.0740E-07,-1.114414E-01,2.141200E-04
1.0760E-07,-1.114414E-01,2.141200E-04
1.0780E-07,-1.114414E-01,2.141200E-04
1.0800E-07,-1.114414E-01,2.141200E-04
1.0820E-07,-1.114414E-01,2.141200E-04
1.0840E-07,-1.114414E-01,0.000000E+00
1.0860E-07,-1.114414E-01,0.000000E+00
1.0880E-07,-1.114414E-01,2.141200E-04
1.0900E-07,-1.114414E-01,-2.141200E-04
1.0920E-07,-1.114414E-01,-4.282400E-04
1.0940E-07,-1.114414E-01,0.000000E+00
1.0960E-07,-1.114414E-01,0.000000E+00
1.0980E-07,-1.114414E-01,0.000000E+00
1.1000E-07,-1.114414E-01,0.000000E+00
1.1020E-07,-7.429424E-02,-2.141200E-04
1.1040E-07,-7.429424E-02,-2.141200E-04
1.1060E-07,-7.429424E-02,0.000000E+00
1.1080E-07,-7.429424E-02,2.141200E-04
1.1100E-07,-7.429424E-02,2.141200E-04
1.1120E-07,-7.429424E-02,0.000000E+00
1.1140E-07,-7.429424E-02,-2.141200E-04
1.1160E-07,-7.429424E-02,-2.141200E-04
1.1180E-07,-7.429424E-02,-2.141200E-04
1.1200E-07,-7.429424E-02,-2.141200E-04
1.1220E-07,-1.114414E-01,0.000000E+00
1.1240E-07,-1.114414E-01,2.141200E-04
1.1260E-07,-1.114414E-01,0.000000E+00
1.1280E-07,-1.114414E-01,0.000000E+00
1.1300E-07,-7.429424E-02,0.000000E+00
1.1320E-07,-1.114414E-01,2.141200E-04
1.1340E-07,-1.114414E-01,6.423600E-04
1.1360E-07,-1.114414E-01,4.282400E-04
1.1380E-07,-1.114414E-01,-2.141200E-04
1.1400E-07,-1.114414E-01,-6.423600E-04
1.1420E-07,-1.114414E-01,-6.423600E-04
1.1440E-07,-1.114414E-01,-4.282400E-04
1.1460E-07,-1.114414E-01,0.000000E+00
1.1480E-07,-1.114414E-01,0.000000E+00
1.1500E-07,-1.114414E-01,0.000000E+00
1.1520E-07,-7.429424E-02,-2.141200E-04
1.1540E-07,-7.429424E-02,2.141200E-04
1.1560E-07,-7.429424E-02,6.423600E-04
1.1580E-07,-7.429424E-02,4.282400E-04
1.1600E-07,-7.429424E-02,2.141200E-04
1.1620E-07,-7.429424E-02,2.141200E-04
1.1640E-07,-7.429424E-02,0.000000E+00
1.1660E-07,-7.429424E-02,-2.141200E-04
1.1680E-07,-7.429424E-02,0.000000E+00
1.1700E-07,-7.429424E-02,4.282400E-04
1.1720E-07,-7.429424E-02,2.141200E-04
1.1740E-07,-7.429424E-02,-2.141200E-04
1.1760E-07,-7.429424E-02,0.000000E+00
1.1780E-07,-7.429424E-02,0.000000E+00
1.1800E-07,-7.429424E-02,0.000000E+00
1.1820E-07,-7.429424E-02,0.000000E+00
1.1840E-07,-7.429424E-02,0.000000E+00
1.1860E-07,-7.429424E-02,0.000000E+00
1.1880E-07,-7.429424E-02,-2.141200E-04
1.1900E-07,-7.429424E-02,0.000000E+00
1.1920E-07,-7.429424E-02,2.141200E-04
1.1940E-07,-7.429424E-02,2.141200E-04
1.1960E-07,-7.429424E-02,2.141200E-04
1.1980E-07,-7.429424E-02,2.141200E-04
1.2000E-07,-7.429424E-02,0.000000E+00
1.2020E-07,-7.429424E-02,-2.141200E-04
1.2040E-07,-7.429424E-02,2.141200E-04
1.2060E-07,-7.429424E-02,2.141200E-04
1.2080E-07,-1.114414E-01,0.000000E+00
1.2100E-07,-1.114414E-01,2.141200E-04
1.2120E-07,-1.114414E-01,2.141200E-04
1.2140E-07,-7.429424E-02,0.000000E+00
1.2160E-07,-7.429424E-02,0.000000E+00
1.2180E-07,-7.429424E-02,0.000000E+00
1.2200E-07,-3.714712E-02,0.000000E+00
1.2220E-07,-7.429424E-02,0.000000E+00
1.2240E-07,-3.714712E-02,0.000000E+00
1.2260E-07,-3.714712E-02,2.141200E-04
1.2280E-07,-7.429424E-02,0.000000E+00
1.2300E-07,-7.429424E-02,0.000000E+00
1.2320E-07,-7.429424E-02,2.141200E-04
1.2340E-07,-7.429424E-02,2.141200E-04
1.2360E-07,-7.429424E-02,2.141200E-04
1.2380E-07,-7.429424E-02,0.000000E+00
1.2400E-07,-7.429424E-02,0.000000E+00
1.2420E-07,-7.429424E-02,2.141200E-04
1.2440E-07,-7.429424E-02,0.000000E+00
1.2460E-07,-1.114414E-01,0.000000E+00
1.2480E-07,-7.429424E-02,2.141200E-04
1.2500E-07,-7.429424E-02,0.000000E+00
1.2520E-07,-7.429424E-02,0.000000E+00
1.2540E-07,-7.429424E-02,0.000000E+00
1.2560E-07,-7.429424E-02,2.141200E-04
1.2580E-07,-7.429424E-02,0.000000E+00
1.2600E-07,-7.429424E-02,0.000000E+00
1.2620E-07,-7.429424E-02,-2.141200E-04
1.2640E-07,-7.429424E-02,-4.282400E-04
1.2660E-07,-7.429424E-02,0.000000E+00
1.2680E-07,-7.429424E-02,2.141200E-04
1.2700E-07,-7.429424E-02,2.141200E-04
1.2720E-07,-7.429424E-02,2.141200E-04
1.2740E-07,-7.429424E-02,0.000000E+00
1.2760E-07,-1.114414E-01,2.141200E-04
1.2780E-07,-1.114414E-01,2.141200E-04
1.2800E-07,-1.114414E-01,4.282400E-04
1.2820E-07,-1.114414E-01,4.282400E-04
1.2840E-07,-1.114414E-01,0.000000E+00
1.2860E-07,-1.114414E-01,2.141200E-04
1.2880E-07,-1.114414E-01,2.141200E-04
1.2900E-07,-7.429424E-02,0.000000E+00
1.2920E-07,-7.429424E-02,0.000000E+00
1.2940E-07,-7.429424E-02,2.141200E-04
1.2960E-07,-7.429424E-02,0.000000E+00
1.2980E-07,-7.429424E-02,-2.141200E-04
1.3000E-07,-7.429424E-02,0.000000E+00
1.3020E-07,-7.429424E-02,0.000000E+00
1.3040E-07,-7.429424E-02,-2.141200E-04
1.3060E-07,-7.429424E-02,0.000000E+00
1.3080E-07,-7.429424E-02,0.000000E+00
1.3100E-07,-7.429424E-02,-2.141200E-04
1.3120E-07,-7.429424E-02,-2.141200E-04
1.3140E-07,-7.429424E-02,2.141200E-04
1.3160E-07,-7.429424E-02,2.141200E-04
1.3180E-07,-7.429424E-02,2.141200E-04
1.3200E-07,-7.429424E-02,0.000000E+00
1.3220E-07,-7.429424E-02,0.000000E+00
1.3240E-07,-7.429424E-02,-2.141200E-04
1.3260E-07,-7.429424E-02,0.000000E+00
1.3280E-07,-7.429424E-02,0.000000E+00
1.3300E-07,-7.429424E-02,0.000000E+00
1.3320E-07,-7.429424E-02,0.000000E+00
1.3340E-07,-7.429424E-02,2.141200E-04
1.3360E-07,-7.429424E-02,4.282400E-04
1.3380E-07,-7.429424E-02,4.282400E-04
1.3400E-07,-7.429424E-02,0.000000E+00
1.3420E-07,-7.429424E-02,-2.141200E-04
1.3440E-07,-7.429424E-02,-2.141200E-04
1.3460E-07,-7.429424E-02,-2.141200E-04
1.3480E-07,-1.114414E-01,0.000000E+00
1.3500E-07,-1.114414E-01,4.282400E-04
1.3520E-07,-7.429424E-02,0.000000E+00
1.3540E-07,-1.114414E-01,-2.141200E-04
1.3560E-07,-7.429424E-02,0.000000E+00
1.3580E-07,-7.429424E-02,2.141200E-04
1.3600E-07,-7.429424E-02,2.141200E-04
1.3620E-07,-7.429424E-02,2.141200E-04
1.3640E-07,-1.114414E-01,2.141200E-04
1.3660E-07,-1.114414E-01,2.141200E-04
1.3680E-07,-1.114414E-01,0.000000E+00
1.3700E-07,-7.429424E-02,0.000000E+00
1.3720E-07,-7.429424E-02,2.141200E-04
1.3740E-07,-7.429424E-02,0.000000E+00
1.3760E-07,-7.429424E-02,0.000000E+00
1.3780E-07,-7.429424E-02,2.141200E-04
1.3800E-07,-1.114414E-01,4.282400E-04
1.3820E-07,-1.114414E-01,2.141200E-04
1.3840E-07,-1.114414E-01,0.000000E+00
1.3860E-07,-1.114414E-01,0.000000E+00
1.3880E-07,-7.429424E-02,2.141200E-04
1.3900E-07,-7.429424E-02,0.000000E+00
1.3920E-07,-7.429424E-02,-2.141200E-04
1.3940E-07,-7.429424E-02,-4.282400E-04
1.3960E-07,-7.429424E-02,-4.282400E-04
1.3980E-07,-7.429424E-02,-2.141200E-04
1.4000E-07,-7.429424E-02,2.141200E-04
1.4020E-07,-7.429424E-02,2.141200E-04
1.4040E-07,-7.429424E-02,2.141200E-04
1.4060E-07,-7.429424E-02,4.282400E-04
1.4080E-07,-7.429424E-02,2.141200E-04
1.4100E-07,-7.429424E-02,0.000000E+00
1.4120E-07,-7.429424E-02,-2.141200E-04
1.4140E-07,-7.429424E-02,-2.141200E-04
1.4160E-07,-7.429424E-02,-2.141200E-04
1.4180E-07,-7.429424E-02,-2.141200E-04
1.4200E-07,-7.429424E-02,0.000000E+00
1.4220E-07,-1.114414E-01,0.000000E+00
1.4240E-07,-1.114414E-01,-2.141200E-04
1.4260E-07,-1.114414E-01,0.000000E+00
1.4280E-07,-7.429424E-02,0.000000E+00
1.4300E-07,-7.429424E-02,0.000000E+00
1.4320E-07,-7.429424E-02,0.000000E+00
1.4340E-07,-7.429424E-02,0.000000E+00
1.4360E-07,-7.429424E-02,0.000000E+00
1.4380E-07,-7.429424E-02,-2.141200E-04
